code,date,name
407A,2026-08-12,ＵＮＩＣＯＮホールディングス
4099,2026-08-12,四国化成ホールディングス
4171,2026-08-12,グローバルインフォメーション
4172,2026-08-12,Ｈｉクラテス
4192,2026-08-12,スパイダープラス
421A,2026-08-12,ムービン・ストラテジック・キャリア
4222,2026-08-12,児玉化学工業
4240,2026-08-12,クラスターテクノロジー
4255,2026-08-12,ＴＨＥＣＯＯ
4258,2026-08-12,網屋
4259,2026-08-12,エクサウィザーズ
4356,2026-08-12,応用技術
4374,2026-08-12,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ
4386,2026-08-12,ＳＩＧグループ
4387,2026-08-12,ＺＵＵ
438A,2026-08-12,インフキュリオン
4391,2026-08-12,ロジザード
4396,2026-08-12,システムサポートホールディングス
4398,2026-08-12,ブロードバンドセキュリティ
4415,2026-08-12,ブロードエンタープライズ
4416,2026-08-12,Ｔｒｕｅ　Ｄａｔａ
4419,2026-08-12,Ｆｉｎａｔｅｘｔホールディングス
4488,2026-08-12,ＡＩ　ｉｎｓｉｄｅ
4495,2026-08-12,アイキューブドシステムズ
4544,2026-08-12,Ｈ．Ｕ．グループホールディングス
4575,2026-08-12,キャンバス
4587,2026-08-12,ペプチドリーム
4593,2026-08-12,ヘリオス
4595,2026-08-12,ミズホメディー
4681,2026-08-12,リゾートトラスト
4720,2026-08-12,城南進学研究社
4743,2026-08-12,アイティフォー
4752,2026-08-12,昭和システムエンジニアリング
478A,2026-08-12,フツパー
4840,2026-08-12,トライアイズ
4890,2026-08-12,坪田ラボ
5029,2026-08-12,サークレイス
5126,2026-08-12,ポーターズ
520A,2026-08-12,ジェイファーマ
5253,2026-08-12,カバー
5256,2026-08-12,Ｆｕｓｉｃ
5288,2026-08-12,アジアパイルホールディングス
5337,2026-08-12,ダントーホールディングス
5363,2026-08-12,東京窯業
543A,2026-08-12,ＡＲＣＨＩＯＮ
545A,2026-08-12,トランヴィア
547A,2026-08-12,ムニノバホールディングス
548A,2026-08-12,システムエグゼ
5599,2026-08-12,Ｓ＆Ｊ
5842,2026-08-12,インテグラル
5858,2026-08-12,ＳＴＧ
5870,2026-08-12,ナルネットコミュニケーションズ
5891,2026-08-12,ＳＡＫＩＧＡＫＥホールディングス
5923,2026-08-12,高田機工
5939,2026-08-12,大谷工業
6027,2026-08-12,弁護士ドットコム
6059,2026-08-12,ウチヤマホールディングス
6074,2026-08-12,ジェイエスエス
607A,2026-08-12,エブリー
6181,2026-08-12,タメニー
6194,2026-08-12,アトラエ
6195,2026-08-12,ホープ
6265,2026-08-12,コンバム
6287,2026-08-12,サトー
6291,2026-08-12,日本エアーテック
6335,2026-08-12,東京機械製作所
6380,2026-08-12,オリエンタルチエン工業
6540,2026-08-12,船場
6554,2026-08-12,エスユーエス
6616,2026-08-12,トレックス・セミコンダクター
6666,2026-08-12,リバーエレテック
6748,2026-08-12,星和電機
6871,2026-08-12,日本マイクロニクス
6914,2026-08-12,オプテックスグループ
6969,2026-08-12,松尾電機
7037,2026-08-12,テノ．ホールディングス
7047,2026-08-12,ポート
7059,2026-08-12,コプロ・ホールディングス
7087,2026-08-12,ウイルテック
7119,2026-08-12,ハルメクホールディングス
7133,2026-08-12,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ
7157,2026-08-12,ライフネット生命保険
7183,2026-08-12,あんしん保証
7343,2026-08-12,ブロードマインド
7359,2026-08-12,東京通信グループ
7372,2026-08-12,デコルテ・ホールディングス
7374,2026-08-12,コンフィデンス・インターワークス
7376,2026-08-12,ＢＣＣ
7433,2026-08-12,伯東
7602,2026-08-12,レダックス
7616,2026-08-12,コロワイド
7643,2026-08-12,ダイイチ
7715,2026-08-12,長野計器
7743,2026-08-12,シード
7819,2026-08-12,粧美堂
7833,2026-08-12,アイフィスジャパン
7837,2026-08-12,アールシーコア
7911,2026-08-12,ＴＯＰＰＡＮホールディングス
7918,2026-08-12,ヴィア・ホールディングス
8160,2026-08-12,木曽路
8225,2026-08-12,タカチホ
8230,2026-08-12,はせがわ
8253,2026-08-12,クレディセゾン
8766,2026-08-12,東京海上ホールディングス
8789,2026-08-12,フィンテック　グローバル
8928,2026-08-12,穴吹興産
9017,2026-08-12,新潟交通
9025,2026-08-12,鴻池運輸
9033,2026-08-12,広島電鉄
9036,2026-08-12,東部ネットワーク
9069,2026-08-12,センコーグループホールディングス
9082,2026-08-12,大和自動車交通
9193,2026-08-12,東京汽船
9214,2026-08-12,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ
9221,2026-08-12,フルハシＥＰＯ
9227,2026-08-12,マイクロ波化学
9229,2026-08-12,サンウェルズ
9247,2026-08-12,ＴＲＥホールディングス
9380,2026-08-12,東海運
9466,2026-08-12,アイドママーケティングコミュニケーション
9514,2026-08-12,エフオン
9633,2026-08-12,東京テアトル
9755,2026-08-12,応用地質
9780,2026-08-12,ハリマビステム
9850,2026-08-12,グルメ杵屋
9856,2026-08-12,ケーユーホールディングス
9900,2026-08-12,サガミホールディングス
9941,2026-08-12,太洋物産
9996,2026-08-12,サトー商会
1384,2026-08-13,ホクリヨウ
141A,2026-08-13,トライアルホールディングス
1431,2026-08-13,Ｌｉｂ　Ｗｏｒｋ
1447,2026-08-13,ＳＡＡＦホールディングス
148A,2026-08-13,ハッチ・ワーク
149A,2026-08-13,シンカ
150A,2026-08-13,ＪＳＨ
151A,2026-08-13,ダイブグループ
155A,2026-08-13,情報戦略テクノロジー
195A,2026-08-13,ＭＵＳＣＡＴ　ＧＲＯＵＰ
196A,2026-08-13,ＭＦＳ
197A,2026-08-13,タウンズ
2180,2026-08-13,サニーサイドアップグループ
220A,2026-08-13,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ
2266,2026-08-13,六甲バター
2323,2026-08-13,ｆｏｎｆｕｎ
2332,2026-08-13,クエスト
2370,2026-08-13,メディネット
241A,2026-08-13,ＲＯＸＸ
2436,2026-08-13,共同ピーアール
2485,2026-08-13,ティア
2585,2026-08-13,ライフドリンク　カンパニー
2749,2026-08-13,ＪＰホールディングス
2764,2026-08-13,ひらまつ
2780,2026-08-13,コメ兵ホールディングス
281A,2026-08-13,インフォメティス
2831,2026-08-13,はごろもフーズ
288A,2026-08-13,ラクサス・テクノロジーズ
291A,2026-08-13,リスキル
3010,2026-08-13,ポラリス・ホールディングス
3099,2026-08-13,三越伊勢丹ホールディングス
3138,2026-08-13,富士山マガジンサービス
3182,2026-08-13,オイシックス
3197,2026-08-13,すかいらーくホールディングス
3245,2026-08-13,ディア・ライフ
3252,2026-08-13,地主
3300,2026-08-13,アンビション　ＤＸ　ホールディングス
3350,2026-08-13,メタプラネット
3358,2026-08-13,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ
335A,2026-08-13,ミライロ
3375,2026-08-13,ＺＯＡ
338A,2026-08-13,ＺｅｎｍｕＴｅｃｈ
343A,2026-08-13,ＩＡＣＥトラベル
3445,2026-08-13,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ
3465,2026-08-13,ケイアイスター不動産
3474,2026-08-13,Ｇ－ＦＡＣＴＯＲＹ
3538,2026-08-13,ウイルプラスホールディングス
3559,2026-08-13,ピーバンドットコム
3561,2026-08-13,力の源ホールディングス
3623,2026-08-13,ビリングシステム
3633,2026-08-13,ＧＭＯペパボ
3639,2026-08-13,ボルテージ
3649,2026-08-13,ファインデックス
3659,2026-08-13,ネクソン
3660,2026-08-13,アイスタイル
3679,2026-08-13,じげん
3682,2026-08-13,エンカレッジ・テクノロジ
3686,2026-08-13,ディー・エル・イー
3692,2026-08-13,ＦＦＲＩセキュリティ
3696,2026-08-13,セレス
3710,2026-08-13,ジョルダン
3727,2026-08-13,アプリックス
3788,2026-08-13,ＧＭＯグローバルサイン・ホールディングス
3799,2026-08-13,キーウェアソリューションズ
3803,2026-08-13,イメージ情報開発
3807,2026-08-13,フィスコ
3840,2026-08-13,パス
386A,2026-08-13,みのや
3913,2026-08-13,ＧｒｅｅｎＢｅｅ
3920,2026-08-13,アイビーシー
3925,2026-08-13,ダブルスタンダード
3937,2026-08-13,Ｕｂｉｃｏｍホールディングス
3962,2026-08-13,チェンジホールディングス
3979,2026-08-13,うるる
3993,2026-08-13,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ
4040,2026-08-13,南海化学
4051,2026-08-13,ＧＭＯフィナンシャルゲート
4054,2026-08-13,日本情報クリエイト
4055,2026-08-13,ティアンドエスグループ
4058,2026-08-13,トヨクモ
4060,2026-08-13,ｒａｋｕｍｏ
410A,2026-08-13,ＧＭＯコマース
4118,2026-08-13,カネカ
415A,2026-08-13,ＧＭＯ　ＴＥＣＨホールディングス
4165,2026-08-13,プレイド
4166,2026-08-13,かっこ
4168,2026-08-13,ヤプリ
4180,2026-08-13,Ａｐｐｉｅｒ　Ｇｒｏｕｐ
4193,2026-08-13,ファブリカホールディングス
4196,2026-08-13,ネオマーケティング
4237,2026-08-13,フジプレアム
4264,2026-08-13,セキュア
4265,2026-08-13,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ
4301,2026-08-13,アミューズ
4323,2026-08-13,日本システム技術
4331,2026-08-13,テイクアンドギヴ・ニーズ
4337,2026-08-13,ぴあ
4377,2026-08-13,ワンキャリア
4379,2026-08-13,Ｐｈｏｔｏｓｙｎｔｈ
4414,2026-08-13,フレクト
4424,2026-08-13,Ａｍａｚｉａ
4425,2026-08-13,Ｋｕｄａｎ
4438,2026-08-13,Ｗｅｌｂｙ
4478,2026-08-13,フリー
4480,2026-08-13,メドレー
4482,2026-08-13,ウィルズ
4574,2026-08-13,大幸薬品
4576,2026-08-13,デ・ウエスタン・セラピテクス研究所
4583,2026-08-13,カイオム・バイオサイエンス
4584,2026-08-13,キッズウェル・バイオ
4591,2026-08-13,リボミック
4597,2026-08-13,ソレイジア・ファーマ
4664,2026-08-13,アール・エス・シー
4704,2026-08-13,トレンドマイクロ
4725,2026-08-13,ＣＡＣ　Ｈｏｌｄｉｎｇｓ
475A,2026-08-13,ギミック
4776,2026-08-13,サイボウズ
479A,2026-08-13,ＰＲＯＮＩ
480A,2026-08-13,リブ・コンサルティング
4819,2026-08-13,デジタルガレージ
483A,2026-08-13,テラテクノロジー
485A,2026-08-13,パワーエックス
4882,2026-08-13,ペルセウスプロテオミクス
4888,2026-08-13,ステラファーマ
4893,2026-08-13,ノイルイミューン・バイオテック
4894,2026-08-13,クオリプス
4896,2026-08-13,ケイファーマ
4978,2026-08-13,リプロセル
5034,2026-08-13,ｕｎｅｒｒｙ
5035,2026-08-13,ＨＯＵＳＥＩ
5036,2026-08-13,日本ビジネスシステムズ
5137,2026-08-13,スマートドライブ
5138,2026-08-13,Ｒｅｂａｓｅ
5244,2026-08-13,ｊｉｇ．ｊｐ
5273,2026-08-13,三谷セキサン
5368,2026-08-13,日本インシュレーション
5537,2026-08-13,ＡｌｂａＬｉｎｋ
5586,2026-08-13,Ｌａｂｏｒｏ．ＡＩ
558A,2026-08-13,ＳＱＵＥＥＺＥ
5590,2026-08-13,ネットスターズ
5618,2026-08-13,ナイル
5698,2026-08-13,エンビプロ・ホールディングス
5704,2026-08-13,ＪＭＣ
5715,2026-08-13,古河機械金属
5845,2026-08-13,全保連
5884,2026-08-13,クラダシ
5892,2026-08-13,ｙｕｔｏｒｉ
5974,2026-08-13,中国工業
5983,2026-08-13,イワブチ
5987,2026-08-13,オーネックス
598A,2026-08-13,チャットプラス
6030,2026-08-13,アドベンチャー
6063,2026-08-13,日本エマージェンシーアシスタンス
6078,2026-08-13,バリューＨＲ
6177,2026-08-13,ＡｐｐＢａｎｋ
6180,2026-08-13,ＧＭＯメディア
6193,2026-08-13,バーチャレクス・ホールディングス
6298,2026-08-13,ワイエイシイホールディングス
6340,2026-08-13,澁谷工業
6513,2026-08-13,オリジン
6547,2026-08-13,グリーンズ
6548,2026-08-13,旅工房
6560,2026-08-13,エル・ティー・エス
6571,2026-08-13,キュービーネットホールディングス
6579,2026-08-13,ログリー
6599,2026-08-13,エブレン
6625,2026-08-13,ＪＡＬＣＯホールディングス
6635,2026-08-13,大日光・エンジニアリング
6694,2026-08-13,ズーム
6707,2026-08-13,サンケン電気
6904,2026-08-13,原田工業
6918,2026-08-13,アバールデータ
7063,2026-08-13,Ｂｉｒｄｍａｎ
7069,2026-08-13,サイバー・バズ
7078,2026-08-13,ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ
7114,2026-08-13,フーディソン
7127,2026-08-13,一家ホールディングス
7138,2026-08-13,ＴＯＲＩＣＯ
7347,2026-08-13,マーキュリアホールディングス
7356,2026-08-13,Ｒｅｔｔｙ
7367,2026-08-13,セルム
7369,2026-08-13,メイホーホールディングス
7409,2026-08-13,ＡｅｒｏＥｄｇｅ
7462,2026-08-13,ＣＡＰＩＴＡ
7562,2026-08-13,安楽亭
7585,2026-08-13,かんなん丸
7698,2026-08-13,アイスコ
7776,2026-08-13,セルシード
7779,2026-08-13,ＣＹＢＥＲＤＹＮＥ
7794,2026-08-13,イーディーピー
7803,2026-08-13,ブシロード
7814,2026-08-13,日本創発グループ
7851,2026-08-13,カワセコンピュータサプライ
7886,2026-08-13,ヤマト　モビリティ　＆　Ｍｆｇ．
8039,2026-08-13,築地魚市場
8043,2026-08-13,スターゼン
8066,2026-08-13,三谷商事
8154,2026-08-13,加賀電子
8737,2026-08-13,あかつき本社
8912,2026-08-13,エリアクエスト
8946,2026-08-13,ＡＳＩＡＮ　ＳＴＡＲ
9073,2026-08-13,京極運輸商事
9173,2026-08-13,東海汽船
9271,2026-08-13,和心
9322,2026-08-13,川西倉庫
9346,2026-08-13,ココルポート
9363,2026-08-13,大運
9365,2026-08-13,トレーディア
9419,2026-08-13,ワイヤレスゲート
9435,2026-08-13,光通信
9468,2026-08-13,ＫＡＤＯＫＡＷＡ
9621,2026-08-13,建設技術研究所
9625,2026-08-13,セレスポ
9658,2026-08-13,ビジネスブレイン太田昭和
9704,2026-08-13,アゴーラ　ホスピタリティー　グループ
9731,2026-08-13,白洋舎
9769,2026-08-13,学究社
9994,2026-08-13,やまや
1380,2026-08-14,秋川牧園
1443,2026-08-14,技研ホールディングス
145A,2026-08-14,Ｌ　ｉｓ　Ｂ
1491,2026-08-14,中外鉱業
153A,2026-08-14,カウリス
157A,2026-08-14,グリーンモンスター
160A,2026-08-14,アズパートナーズ
1711,2026-08-14,ＳＤＳホールディングス
1716,2026-08-14,第一カッター興業
173A,2026-08-14,ハンモック
175A,2026-08-14,Ｗｉｌｌ　Ｓｍａｒｔ
177A,2026-08-14,コージンバイオ
1783,2026-08-14,ｆａｎｔａｓｉｓｔａ
194A,2026-08-14,ＷＯＬＶＥＳ　ＨＡＮＤ
206A,2026-08-14,ＰＲＩＳＭ　ＢｉｏＬａｂ
2134,2026-08-14,北浜キャピタルパートナーズ
2158,2026-08-14,ＦＲＯＮＴＥＯ
2160,2026-08-14,ジーエヌアイグループ
2173,2026-08-14,博展
2183,2026-08-14,リニカル
219A,2026-08-14,Ｈｅａｒｔｓｅｅｄ
2215,2026-08-14,第一屋製パン
2329,2026-08-14,東北新社
2330,2026-08-14,フォーサイド
2334,2026-08-14,イオレ
2340,2026-08-14,極楽湯ホールディングス
2351,2026-08-14,ＡＳＪ
2388,2026-08-14,ウェッジホールディングス
2435,2026-08-14,シダー
247A,2026-08-14,Ａｉロボティクス
2498,2026-08-14,オリエンタルコンサルタンツホールディングス
2499,2026-08-14,日本和装ホールディングス
254A,2026-08-14,ＡＩフュージョンキャピタルグループ
2586,2026-08-14,フルッタフルッタ
2597,2026-08-14,ユニカフェ
261A,2026-08-14,日水コン
264A,2026-08-14,Ｓｃｈｏｏ
2652,2026-08-14,まんだらけ
2654,2026-08-14,アスモ
2656,2026-08-14,ベクターホールディングス
265A,2026-08-14,Ｈｍｃｏｍｍ
2666,2026-08-14,オートウェーブ
2673,2026-08-14,夢みつけ隊
2708,2026-08-14,久世
2721,2026-08-14,ジェイホールディングス
2750,2026-08-14,石光商事
2762,2026-08-14,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ
286A,2026-08-14,ユカリア
2874,2026-08-14,横浜冷凍
2876,2026-08-14,デルソーレ
290A,2026-08-14,Ｓｙｎｓｐｅｃｔｉｖｅ
2962,2026-08-14,テクニスコ
298A,2026-08-14,ＧＶＡ　ＴＥＣＨ
2998,2026-08-14,クリアル
302A,2026-08-14,ビースタイルホールディングス
3041,2026-08-14,ビューティカダンホールディングス
3042,2026-08-14,セキュアヴェイル
3053,2026-08-14,ペッパーフードサービス
3113,2026-08-14,ＵＮＩＶＡ・Ｏａｋホールディングス
3133,2026-08-14,海帆
3135,2026-08-14,マーケットエンタープライズ
3140,2026-08-14,ＢＲＵＮＯ
3175,2026-08-14,エー・ピーホールディングス
3185,2026-08-14,夢展望
3196,2026-08-14,ホットランドホールディングス
319A,2026-08-14,技術承継機構
3224,2026-08-14,ゼネラル・オイスター
3397,2026-08-14,トリドールホールディングス
3409,2026-08-14,北紡
3452,2026-08-14,ビーロット
3457,2026-08-14,Ａｎｄ　Ｄｏホールディングス
3469,2026-08-14,デュアルタップ
3489,2026-08-14,フェイスネットワーク
3624,2026-08-14,アクセルマーク
3625,2026-08-14,テックファームホールディングス
3661,2026-08-14,エムアップホールディングス
3664,2026-08-14,ＷＩＺＥ
3667,2026-08-14,ｅｎｉｓｈ
366A,2026-08-14,ウェルネス・コミュニケーションズ
3674,2026-08-14,オークファン
3691,2026-08-14,デジタルプラス
3694,2026-08-14,オプティム
3719,2026-08-14,ＡＩストーム
3726,2026-08-14,フォーシーズＨＤ
3750,2026-08-14,ＡＤＲバイオメディカルホールディングス
3758,2026-08-14,アエリア
3763,2026-08-14,プロシップ
3769,2026-08-14,ＧＭＯペイメントゲートウェイ
3773,2026-08-14,アドバンスト・メディア
3777,2026-08-14,環境フレンドリーホールディングス
378A,2026-08-14,ヒット
3825,2026-08-14,リミックスポイント
3844,2026-08-14,コムチュア
3845,2026-08-14,アイフリークモバイル
3853,2026-08-14,アステリア
3858,2026-08-14,ユビキタスＡＩ
3900,2026-08-14,クラウドワークス
3904,2026-08-14,カヤック
3905,2026-08-14,データセクション
3909,2026-08-14,ショーケース
3923,2026-08-14,ラクス
3927,2026-08-14,フーバーブレイン
3928,2026-08-14,マイネット
3929,2026-08-14,ソーシャルワイヤー
3933,2026-08-14,チエル
3936,2026-08-14,グローバルウェイ
3963,2026-08-14,シンクロ・フード
3970,2026-08-14,イノベーション
3976,2026-08-14,シャノン
3981,2026-08-14,ビーグリー
3983,2026-08-14,オロ
3989,2026-08-14,シェアリングテクノロジー
4011,2026-08-14,ヘッドウォータース
4019,2026-08-14,スタメン
4020,2026-08-14,ビートレンド
4052,2026-08-14,フィーチャ
4053,2026-08-14,Ｓｕｎ　Ａｓｔｅｒｉｓｋ
4059,2026-08-14,まぐまぐ
4068,2026-08-14,ベイシス
4073,2026-08-14,ジィ・シィ企画
4167,2026-08-14,ココペリ
4170,2026-08-14,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ
4177,2026-08-14,ｉ‐ｐｌｕｇ
4178,2026-08-14,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ
4179,2026-08-14,ジーネクスト
4235,2026-08-14,ウルトラファブリックス・ホールディングス
4251,2026-08-14,恵和
4256,2026-08-14,サインド
4260,2026-08-14,ハイブリッドテクノロジーズ
4261,2026-08-14,アジアクエスト
4288,2026-08-14,アズジェント
4299,2026-08-14,ハイマックス
4316,2026-08-14,ビーマップ
4324,2026-08-14,電通グループ
4346,2026-08-14,ＮＥＸＹＺ．Ｇｒｏｕｐ
4371,2026-08-14,コアコンセプト・テクノロジー
4372,2026-08-14,ユミルリンク
4376,2026-08-14,くふうカンパニーホールディングス
4393,2026-08-14,バンク・オブ・イノベーション
4395,2026-08-14,アクリート
4418,2026-08-14,ＪＤＳＣ
4421,2026-08-14,ディ・アイ・システム
4428,2026-08-14,シノプス
4436,2026-08-14,ミンカブ・ジ・インフォノイド
4437,2026-08-14,ｇｏｏｄｄａｙｓホールディングス
4444,2026-08-14,インフォネット
4445,2026-08-14,リビン・テクノロジーズ
4448,2026-08-14,ｋｕｂｅｌｌ
4450,2026-08-14,パワーソリューションズ
4476,2026-08-14,ＡＩ　ＣＲＯＳＳ
4481,2026-08-14,ベース
4484,2026-08-14,ランサーズ
4486,2026-08-14,ユナイトアンドグロウ
4487,2026-08-14,スペースマーケット
4493,2026-08-14,サイバーセキュリティクラウド
4496,2026-08-14,コマースＯｎｅホールディングス
4499,2026-08-14,Ｓｐｅｅｅ
4563,2026-08-14,アンジェス
4579,2026-08-14,ラクオリア創薬
4594,2026-08-14,ブライトパス・バイオ
4596,2026-08-14,窪田製薬ホールディングス
4650,2026-08-14,ＳＤエンターテイメント
4657,2026-08-14,環境管理センター
4691,2026-08-14,ワシントンホテル
472A,2026-08-14,ミラティブ
4766,2026-08-14,ピーエイ
476A,2026-08-14,辻・本郷ＩＴコンサルティング
4777,2026-08-14,ガーラ
477A,2026-08-14,スタートライン
4784,2026-08-14,ＧＭＯインターネット
4811,2026-08-14,ドリーム・アーツ
4814,2026-08-14,ネクストウェア
4833,2026-08-14,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ
4845,2026-08-14,スカラ
4875,2026-08-14,メディシノバ・インク
4881,2026-08-14,ファンペップ
4889,2026-08-14,レナサイエンス
4891,2026-08-14,ティムス
4892,2026-08-14,サイフューズ
4925,2026-08-14,ハーバー研究所
4932,2026-08-14,アルマード
4990,2026-08-14,昭和化学工業
5010,2026-08-14,日本精蝋
5027,2026-08-14,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ
5028,2026-08-14,セカンドサイトアナリティカ
5033,2026-08-14,ヌーラボ
5038,2026-08-14,ｅＷｅＬＬ
5074,2026-08-14,テスホールディングス
5125,2026-08-14,ファインズ
5133,2026-08-14,テリロジーホールディングス
5240,2026-08-14,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ
5242,2026-08-14,アイズ
5247,2026-08-14,ＢＴＭ
5252,2026-08-14,日本ナレッジ
5255,2026-08-14,モンスターラボ
5258,2026-08-14,トランザクション・メディア・ネットワークス
554A,2026-08-14,バトンズ
5582,2026-08-14,グリッド
5587,2026-08-14,インバウンドプラットフォーム
5588,2026-08-14,ファーストアカウンティング
5591,2026-08-14,ＡＶＩＬＥＮ
5592,2026-08-14,くすりの窓口
5616,2026-08-14,雨風太陽
5619,2026-08-14,マーソ
5621,2026-08-14,ヒューマンテクノロジーズ
5707,2026-08-14,東邦亜鉛
5721,2026-08-14,エスクリプトエナジー
584A,2026-08-14,ＬｉＮＫＸ
5868,2026-08-14,ロココ
593A,2026-08-14,ティアフォー
6033,2026-08-14,エクストリーム
6036,2026-08-14,ＫｅｅＰｅｒ技研
6038,2026-08-14,イード
6039,2026-08-14,日本動物高度医療センター
603A,2026-08-14,アイ・グリッド・ソリューションズ
6045,2026-08-14,レントラックス
6046,2026-08-14,リンクバル
6054,2026-08-14,リブセンス
6061,2026-08-14,ユニバーサル園芸社
6069,2026-08-14,トレンダーズ
6070,2026-08-14,キャリアリンク
6071,2026-08-14,ＩＢＪ
6081,2026-08-14,アライドアーキテクツ
6082,2026-08-14,ライドオンエクスプレスホールディングス
6092,2026-08-14,エンバイオ・ホールディングス
6176,2026-08-14,ブランジスタ
6190,2026-08-14,フェニックスバイオ
6191,2026-08-14,エアトリ
6198,2026-08-14,キャリア
6229,2026-08-14,オーケーエム
6232,2026-08-14,ＡＣＳＬ
6276,2026-08-14,シリウスビジョン
6343,2026-08-14,フリージア・マクロス
6361,2026-08-14,荏原製作所
6376,2026-08-14,日機装
6494,2026-08-14,ＮＦＫホールディングス
6497,2026-08-14,ハマイ
6533,2026-08-14,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ
6538,2026-08-14,ディスラプターズ
6545,2026-08-14,インターネットインフィニティー
6561,2026-08-14,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ
6562,2026-08-14,ジーニー
6563,2026-08-14,みらいワークス
6573,2026-08-14,ＣＲＡＶＩＡ
6592,2026-08-14,マブチモーター
6597,2026-08-14,ＨＰＣシステムズ
6627,2026-08-14,テラプローブ
6630,2026-08-14,ヤーマン
6721,2026-08-14,ウインテスト
6728,2026-08-14,アルバック
6731,2026-08-14,ピクセラ
6819,2026-08-14,伊豆シャボテンリゾート
6820,2026-08-14,アイコム
6835,2026-08-14,アライドテレシスホールディングス
6890,2026-08-14,フェローテック
6942,2026-08-14,ソフィアホールディングス
6951,2026-08-14,日本電子
6977,2026-08-14,日本抵抗器製作所
7031,2026-08-14,インバウンドテック
7033,2026-08-14,マネジメントソリューションズ
7038,2026-08-14,フロンティア・マネジメント
7039,2026-08-14,ブリッジインターナショナルグループ
7041,2026-08-14,ＣＲＧホールディングス
7042,2026-08-14,アクセスグループ・ホールディングス
7044,2026-08-14,ピアラ
7048,2026-08-14,ベルトラ
7057,2026-08-14,エヌ・シー・エヌ
7061,2026-08-14,日本ホスピスホールディングス
7062,2026-08-14,フレアス
7066,2026-08-14,ピアズ
7071,2026-08-14,アンビスホールディングス
7072,2026-08-14,インティメート・マージャー
7082,2026-08-14,ジモティー
7084,2026-08-14,Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ
7091,2026-08-14,リビングプラットフォーム
7093,2026-08-14,アディッシュ
7112,2026-08-14,キューブ
7120,2026-08-14,ＳＨＩＮＫＯ
7256,2026-08-14,河西工業
7273,2026-08-14,イクヨ
7320,2026-08-14,Ｓｏｌｖｖｙ
7325,2026-08-14,アイリックコーポレーション
7345,2026-08-14,アイ・パートナーズフィナンシャル
7350,2026-08-14,おきなわフィナンシャルグループ
7353,2026-08-14,ＫＩＹＯラーニング
7354,2026-08-14,ダイレクトマーケティングミックス
7362,2026-08-14,Ｔ．Ｓ．Ｉ
7363,2026-08-14,ベビーカレンダー
7371,2026-08-14,Ｚｅｎｋｅｎ
7375,2026-08-14,リファインバースグループ
7383,2026-08-14,ネットプロテクションズホールディングス
7389,2026-08-14,あいちフィナンシャルグループ
7494,2026-08-14,コナカ
7522,2026-08-14,ワタミ
7524,2026-08-14,マルシェ
7555,2026-08-14,大田花き
7571,2026-08-14,ヤマノホールディングス
7578,2026-08-14,ニチリョク
7596,2026-08-14,魚力
7638,2026-08-14,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ
7677,2026-08-14,ヤシマキザイ
7685,2026-08-14,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ
7686,2026-08-14,ひとまいる
7694,2026-08-14,いつも
7695,2026-08-14,交換できるくん
7707,2026-08-14,プレシジョン・システム・サイエンス
7744,2026-08-14,ノーリツ鋼機
7747,2026-08-14,朝日インテック
7762,2026-08-14,シチズン時計
7781,2026-08-14,平山ホールディングス
7782,2026-08-14,シンシア
7793,2026-08-14,イメージ・マジック
7809,2026-08-14,壽屋
7812,2026-08-14,クレステック
7836,2026-08-14,アビックス
7936,2026-08-14,アシックス
8041,2026-08-14,ＯＵＧホールディングス
8070,2026-08-14,東京産業
8202,2026-08-14,ラオックスホールディングス
8281,2026-08-14,ゼビオホールディングス
8399,2026-08-14,琉球銀行
8518,2026-08-14,日本アジア投資
8630,2026-08-14,ＳＯＭＰＯホールディングス
8725,2026-08-14,ＭＳ＆ＡＤインシュアランスグループホールディングス
8746,2026-08-14,ｕｎｂａｎｋｅｄ
8769,2026-08-14,アドバンテッジリスクマネジメント
