date,code,name,sector,dcs,coverage,category,dim1,dim2,dim3,dim4,dim5,part_3-a,part_3-b,part_3-c,part_3-d,part_4-a,part_4-c,part_4-d,part_5-a,part_5-b,part_5-c,part_5-d,missing,part_1-a,part_1-b,part_1-c,part_1-d,part_1-e,part_1-f,part_1-g,part_1-h,part_2-a,part_2-b,part_2-c,part_2-d,part_4-b
2026-08-18,4246,ダイキョーニシカワ,化学,66.33,0.4,除外,1.0,0.5208,0.5047,,0.6278,0.6685,0.3301,0.3537,0.6667,,0.3158,0.2,1.0,0.3167,0.1944,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7174,0.6562,0.7097,0.0,0.0
2026-08-18,4259,エクサウィザーズ,情報・通信業,63.48,0.6,監視,0.7125,0.4721,0.73,0.5287,0.7309,1.0,0.3643,0.9555,0.6,0.7727,0.0,0.5,0.6468,0.4444,0.8323,1.0,"2,4",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7,0.8733,0.9828,0.0323,0.0,0.8421
2026-08-18,4272,日本化薬,化学,55.45,0.4,除外,0.9452,0.5104,0.3782,0.2677,0.6713,0.2054,0.3303,0.6436,0.3333,0.8182,0.0526,0.2,0.9866,0.4373,0.2613,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.8615,1.0,0.7,0.7069,0.625,0.7097,0.0,0.0
2026-08-18,4275,カーリット,化学,48.71,0.4,除外,0.3875,0.6138,0.2753,,0.6718,0.3371,0.1652,0.0655,0.5333,0.2273,0.0,1.0,0.9828,0.146,0.5584,1.0,"1,3,4",0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.1,0.8508,0.8021,0.7097,0.0926,
2026-08-18,4290,プレステージ・インターナショナル,サービス業,51.37,0.2,除外,0.8006,0.5027,0.4691,0.3891,0.407,0.0438,0.6236,0.7422,0.4667,0.0,0.9474,0.5,1.0,0.0982,0.0,0.5296,"2,3,4,5",1.0,0.678,0.5,1.0,0.5065,0.7203,1.0,1.0,0.3576,0.6353,0.129,0.8888,0.1091
2026-08-18,4293,セプテーニ・ホールディングス,サービス業,62.95,0.6,監視,0.8566,0.3414,0.7596,0.5269,0.663,1.0,0.4484,0.9232,0.6667,0.8182,0.1053,0.2,0.4819,0.3889,0.7811,1.0,"2,4",1.0,1.0,1.0,1.0,1.0,0.5524,1.0,0.3,0.4835,0.7529,0.129,0.0,0.9842
2026-08-18,4307,野村総合研究所,情報・通信業,15.34,0.0,除外,0.0,0.0,0.3523,,0.2613,0.0,0.2714,0.5378,0.6,0.0,0.1579,0.2,0.5051,0.1335,0.4065,0.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,4324,電通グループ,サービス業,51.78,0.2,除外,0.9279,0.4895,0.5038,,0.1499,0.2324,0.2424,0.807,0.7333,,0.825,0.2,0.4497,,0.0,0.0,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.9236,1.0,1.0,0.2879,0.5412,0.129,1.0,0.4182
2026-08-18,4343,イオンファンタジー,サービス業,27.65,0.0,除外,0.0,0.4382,0.3117,0.35,0.2824,0.0,0.5852,0.2618,0.4,0.0,0.9,0.5,0.5003,0.1137,0.5157,0.0,"1,2,3,4,5",,,,,,,,,0.2121,0.4118,0.129,1.0,0.0
2026-08-18,4368,扶桑化学工業,化学,41.78,0.2,除外,0.5625,0.6615,0.135,0.3,0.43,0.0259,0.2323,0.0151,0.2667,1.0,0.0,0.2,0.1098,0.3889,0.2212,1.0,"1,3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.9678,0.9688,0.7097,0.0,0.0
2026-08-18,4369,トリケミカル研究所,化学,46.58,0.2,除外,0.7308,0.2632,0.5765,0.2795,0.4788,0.8843,0.2008,0.6878,0.5333,0.8636,0.0,0.2,0.0009,0.5149,0.3994,1.0,"2,3,4,5",1.0,0.9263,1.0,0.0,1.0,0.2201,1.0,0.7,0.2181,0.125,0.7097,0.0,0.0545
2026-08-18,4373,シンプレクス・ホールディングス,情報・通信業,60.39,0.4,除外,0.88,0.4736,0.3575,,0.7046,0.188,0.4198,0.7554,0.0667,,0.0526,0.2,0.5513,,0.5625,1.0,"2,3,4",1.0,0.6823,0.5,1.0,1.0,0.858,1.0,1.0,0.2961,0.7155,0.0323,0.8504,0.4182
2026-08-18,4385,メルカリ,情報・通信業,49.6,0.4,除外,0.9705,0.702,0.3441,0.1632,0.3001,0.3274,0.5727,0.0764,0.4,0.0,0.1053,0.2,0.5977,0.384,0.2186,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7638,1.0,1.0,0.8103,0.9655,0.0323,1.0,0.3474
2026-08-18,4390,ＩＰＳ,情報・通信業,60.54,0.4,除外,0.8934,0.4074,0.4128,0.5598,0.7537,0.9105,0.3405,0.0667,0.3333,0.8182,0.0526,0.5,1.0,0.4278,0.5869,1.0,"2,3,4",1.0,0.7139,1.0,1.0,1.0,0.4333,1.0,1.0,0.6837,0.9138,0.0323,0.0,0.8684
2026-08-18,4392,ＦＩＧ,情報・通信業,61.4,0.8,本命,0.625,0.5026,0.6703,0.6333,0.6389,1.0,0.1335,0.9477,0.6,0.7727,0.75,0.2,1.0,0.5556,0.0,1.0,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9783,1.0,0.0323,0.0,0.8105
2026-08-18,4401,ＡＤＥＫＡ,化学,46.59,0.2,除外,0.8818,0.4986,0.3072,0.174,0.4678,0.0,0.6953,0.0,0.5333,0.0909,0.1053,0.5,0.7359,0.1352,0.0,1.0,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.8547,1.0,0.7,0.6912,0.5938,0.7097,0.0,0.0
2026-08-18,4403,日油,化学,35.14,0.2,除外,0.3043,0.0,0.2874,,0.8138,0.6625,0.186,0.101,0.2,0.0,0.0526,0.2,1.0,0.3046,0.9506,1.0,"1,2,3,4",0.0,0.7506,0.0,1.0,0.2833,0.3005,0.0,0.1,,,,,
2026-08-18,4413,ボードルア,情報・通信業,52.62,0.4,除外,0.7122,0.4734,0.6173,0.5236,0.3045,0.3937,0.3448,0.9975,0.7333,0.6,0.1579,0.5,0.4663,0.1266,0.269,0.3562,"2,4,5",1.0,0.7669,0.5,1.0,1.0,0.331,1.0,0.1,0.2234,0.6379,0.0323,1.0,0.8364
2026-08-18,4419,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,69.97,0.6,監視,0.9816,0.636,0.6839,,0.4974,0.7163,0.4644,0.8884,0.6667,,0.0526,0.5,0.9698,0.3292,0.6905,0.0,"4,5",1.0,1.0,1.0,1.0,1.0,0.8529,1.0,1.0,0.6237,0.8879,0.0323,1.0,0.8947
2026-08-18,4425,Ｋｕｄａｎ,情報・通信業,57.18,0.4,除外,0.375,0.4383,0.7435,,0.7305,1.0,0.4399,0.7341,0.8,0.6818,0.3684,0.2,1.0,0.4494,0.4725,1.0,"1,2,4",0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.7901,0.931,0.0323,0.0,
2026-08-18,4431,スマレジ,情報・通信業,47.33,0.4,除外,0.868,0.0,0.6839,,0.3413,1.0,0.8715,0.3307,0.5333,,0.525,1.0,0.5374,,0.4864,0.0,"2,4,5",1.0,0.8193,0.5,1.0,1.0,0.6248,1.0,1.0,,,,,0.4727
2026-08-18,4432,ウイングアーク１ｓｔ,情報・通信業,17.63,0.0,除外,0.0,0.0,0.4011,0.3055,0.1751,0.0,0.5014,0.903,0.2,0.0,0.8947,0.2,0.5555,0.1451,0.0,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.1273
2026-08-18,4443,Ｓａｎｓａｎ,情報・通信業,44.19,0.2,除外,0.8718,0.0,0.4935,0.3682,0.4761,0.6454,0.3781,0.4837,0.4667,0.0,0.8,0.2,0.4143,,0.6374,0.3765,"2,3,4,5",1.0,0.6066,0.5,1.0,1.0,0.8674,1.0,1.0,,,,,0.4727
2026-08-18,4452,花王,化学,40.89,0.2,除外,0.8789,0.5169,0.2316,,0.0082,0.0628,0.4635,0.0,0.4,,0.1579,0.5,0.0245,,0.0,0.0,"2,3,4,5",1.0,0.6837,0.5,1.0,0.9003,0.9476,1.0,1.0,0.2226,0.1354,0.7097,1.0,0.4909
2026-08-18,4461,第一工業製薬,化学,60.76,0.4,除外,0.9625,0.8953,0.2811,,0.2915,0.0,0.5244,0.0,0.6,,0.2105,0.2,0.0,,0.0,0.8745,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9445,0.9271,0.7097,1.0,0.0727
2026-08-18,4471,三洋化成工業,化学,49.93,0.2,除外,0.9375,0.4319,0.3667,,0.2613,0.0,1.0,0.0,0.4667,,0.1053,0.5,0.812,0.233,0.0,0.0,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5907,0.4271,0.7097,0.0,0.0
2026-08-18,4475,ＨＥＮＮＧＥ,情報・通信業,10.76,0.0,除外,0.0,0.0,0.2998,,0.1305,0.0,0.799,0.0,0.4,,0.975,1.0,0.2684,,0.0239,0.0993,"1,2,3,4,5",,,,,,,,,,,,,0.3091
2026-08-18,4477,ＢＡＳＥ,情報・通信業,16.63,0.0,除外,0.0,0.0,0.3356,,0.3297,0.1104,0.3265,0.3056,0.6,0.0,0.1579,1.0,0.6375,0.0733,0.3084,0.2997,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,4478,フリー,情報・通信業,30.79,0.2,除外,0.0,0.0,0.6326,0.4868,0.4198,0.5413,0.498,0.6911,0.8,0.0,0.9474,1.0,1.0,0.1259,0.5535,0.0,"1,2,4,5",,,,,,,,,,,,,0.0
2026-08-18,4480,メドレー,情報・通信業,34.46,0.4,除外,0.0,0.0,0.6869,,0.6913,0.5977,0.4763,0.8737,0.8,0.0,0.3158,1.0,1.0,0.1281,0.6372,1.0,"1,2,4",,,,,,,,,,,,,
2026-08-18,4481,ベース,情報・通信業,25.24,0.0,除外,0.0,0.0,0.4223,0.2614,0.5784,1.0,0.1029,0.3198,0.2667,0.5455,0.0,0.5,0.8919,0.1028,0.7012,0.6176,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,4483,ＪＭＤＣ,情報・通信業,30.48,0.2,除外,0.0,0.0,0.5306,,0.6887,0.6912,0.5233,0.2413,0.6667,0.0,0.0526,0.5,1.0,0.1427,0.6123,1.0,"1,2,3,4",,,,,,,,,,,,,
2026-08-18,4502,武田薬品工業,医薬品,55.11,0.2,除外,0.8222,0.5629,0.5724,0.3458,0.452,0.4995,0.483,0.8404,0.4667,0.4091,0.2105,0.2,0.5173,0.1944,0.2485,0.8479,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.7772,1.0,0.3,0.4573,0.7297,0.0645,1.0,0.5636
2026-08-18,4503,アステラス製薬,医薬品,53.47,0.4,除外,0.8808,0.4213,0.4604,0.297,0.6142,0.3084,0.5307,0.6024,0.4,0.4091,0.5789,0.2,1.0,0.1399,0.3169,1.0,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.5462,1.0,1.0,0.7016,0.9189,0.0645,0.0,0.0
2026-08-18,4506,住友ファーマ,医薬品,45.92,0.4,除外,0.0,0.3963,0.6402,,0.8003,0.5385,0.2801,0.9423,0.8,0.0,0.0,0.2,1.0,0.2013,1.0,1.0,"1,2,4",,,,,,,,,0.6289,0.8919,0.0645,0.0,
2026-08-18,4507,塩野義製薬,医薬品,37.89,0.2,除外,0.2833,0.247,0.3277,,0.6576,0.3921,0.1786,0.4733,0.2667,0.2273,0.1579,0.2,1.0,0.1829,0.4477,1.0,"1,2,3,4",0.0,1.0,0.5,0.0,0.5864,0.0797,0.0,0.1,0.3291,0.5946,0.0645,0.0,
2026-08-18,4516,日本新薬,医薬品,35.12,0.0,除外,0.2489,0.3478,0.3089,,0.4994,0.0,0.0,0.8354,0.4,0.0,0.4737,0.2,0.8987,0.0989,0.0,1.0,"1,2,3,4,5",0.0,0.9437,0.5,0.0,0.5471,0.0,0.0,0.0,0.5427,0.7838,0.0645,0.0,
2026-08-18,4519,中外製薬,医薬品,32.58,0.2,除外,0.2211,0.0,0.4401,,0.642,0.1607,0.364,0.7024,0.5333,0.2273,0.95,0.5,1.0,0.1346,0.4334,1.0,"1,2,3,4",0.0,0.6182,0.5,0.0,0.6505,0.0,0.0,0.0,,,,,
2026-08-18,4521,科研製薬,医薬品,35.33,0.2,除外,0.7118,0.1865,0.1959,0.1068,0.5656,0.0,0.2184,0.1652,0.4,0.2273,0.0,0.2,1.0,0.1057,0.1566,1.0,"2,3,4,5",1.0,0.6771,0.5,1.0,0.4004,0.6167,0.5,1.0,0.2219,0.4595,0.0645,0.0,0.0
2026-08-18,4523,エーザイ,医薬品,41.21,0.0,除外,0.0,0.458,0.5192,0.5381,0.5452,0.5653,0.3933,0.9182,0.2,0.2273,0.925,1.0,0.9383,0.139,0.1036,1.0,"1,2,3,4,5",,,,,,,,,0.2541,0.5135,0.0645,1.0,0.0
2026-08-18,4526,理研ビタミン,食料品,66.86,0.4,除外,0.8589,0.5362,0.8108,,0.4685,1.0,0.5635,0.9464,0.7333,,0.2105,0.5,0.6059,,0.5757,0.224,"2,4,5",1.0,0.9625,1.0,1.0,0.6879,0.9207,1.0,0.3,0.3988,0.52,0.2258,1.0,0.7455
2026-08-18,4527,ロート製薬,医薬品,19.44,0.0,除外,0.0,0.3208,0.2409,,0.2158,0.0,0.8302,0.0,0.1333,,0.1053,0.5,0.3446,0.132,0.0,0.3868,"1,2,3,4,5",,,,,,,,,0.4618,0.7568,0.0645,0.0,0.0
2026-08-18,4528,小野薬品工業,医薬品,50.4,0.4,除外,0.7142,0.4691,0.5478,0.1831,0.6058,0.69,0.2687,0.8324,0.4,0.2273,0.2105,0.2,0.9032,0.125,0.7912,0.6039,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.6134,0.5,0.1,0.7264,0.973,0.0645,0.1126,0.0947
2026-08-18,4534,持田製薬,医薬品,33.9,0.2,除外,0.0,0.2227,0.4111,,0.7221,0.0606,0.274,0.6431,0.6667,0.2273,0.0,0.2,1.0,0.1501,0.7382,1.0,"1,2,3,4",,,,,,,,,0.2856,0.5405,0.0645,0.0,
2026-08-18,4536,参天製薬,医薬品,53.65,0.2,除外,0.6904,0.4385,0.4634,0.5474,0.5427,0.4423,0.4494,0.6952,0.2667,0.8,0.2105,0.2,0.7184,,0.4293,0.4804,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.5233,1.0,0.0,0.563,0.8108,0.0645,0.3156,0.9789
2026-08-18,4540,ツムラ,医薬品,25.7,0.0,除外,0.283,0.2585,0.2118,,0.2746,0.0,0.3896,0.3241,0.1333,0.0909,0.1579,0.2,0.7902,0.1023,0.2059,0.0,"1,2,3,4,5",0.0,0.7997,0.5,0.0,0.298,0.5666,0.0,0.1,0.3478,0.6216,0.0645,0.0,
2026-08-18,4543,テルモ,精密機器,25.1,0.0,除外,0.0,0.0,0.559,,0.445,0.6023,0.3584,0.4753,0.8,,0.4211,0.5,0.4907,0.2891,0.0,1.0,"1,2,3,4,5",,,,,,,,,,,,,0.1273
2026-08-18,4544,Ｈ．Ｕ．グループホールディングス,サービス業,33.45,0.0,除外,0.0,0.4672,0.5359,,0.335,0.7277,0.4597,0.623,0.3333,,0.0526,0.2,0.8451,,0.16,0.0,"1,2,3,4,5",,,,,,,,,0.2864,0.5294,0.129,0.9241,0.0
2026-08-18,4547,キッセイ薬品工業,医薬品,41.45,0.2,除外,0.0,0.4021,0.6659,,0.5901,1.0,0.2646,0.7989,0.6,0.2273,0.2632,0.2,1.0,0.1459,0.2144,1.0,"1,2,4,5",,,,,,,,,0.2444,0.4865,0.0645,0.8132,
2026-08-18,4548,生化学工業,医薬品,38.5,0.2,除外,0.2892,0.2949,0.2666,,0.6891,0.262,0.3379,0.0,0.4667,0.7727,0.1579,0.2,1.0,0.4786,0.2778,1.0,"1,2,3,4",0.0,0.9698,0.5,0.0,0.3307,0.4132,0.0,0.1,0.4393,0.6757,0.0645,0.0,
2026-08-18,4549,栄研化学,医薬品,20.05,0.0,除外,0.0,0.3041,0.2296,,0.2683,0.0,0.0874,0.6978,0.1333,0.5,0.6842,0.2,0.1378,0.3396,0.0,0.5959,"1,2,3,4,5",,,,,,,,,0.449,0.7027,0.0645,0.0,
2026-08-18,4552,ＪＣＲファーマ,医薬品,28.08,0.2,除外,0.0,0.0,0.5158,,0.6076,0.6043,0.3553,0.8369,0.2667,0.0,0.2632,1.0,0.8204,0.1125,0.4975,1.0,"1,2,3,4",,,,,,,,,,,,,
2026-08-18,4553,東和薬品,医薬品,51.3,0.2,除外,0.432,0.5429,0.4673,,0.6097,0.5325,0.5221,0.4146,0.4,0.2273,0.2105,0.2,0.9809,0.451,0.1374,0.8694,"1,2,3,4",0.0,1.0,0.5,0.0,1.0,0.356,0.5,0.1,0.6042,0.8649,0.0645,0.6379,
2026-08-18,4554,富士製薬工業,医薬品,40.01,0.0,除外,0.3125,0.3765,0.4278,,0.4837,0.4497,0.4705,0.3244,0.4667,0.4091,0.875,0.5,0.9675,0.1565,0.8109,0.0,"1,2,3,4,5",0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.6034,0.8378,0.0645,0.0,
2026-08-18,4559,ゼリア新薬工業,医薬品,39.2,0.2,除外,0.38,0.169,0.23,,0.789,0.1391,0.2635,0.1841,0.3333,0.7727,0.1579,0.2,1.0,0.5711,0.6858,0.8989,"1,2,3,4",0.0,0.6239,0.5,1.0,0.353,0.4633,0.0,0.1,0.2061,0.4054,0.0645,0.0,
2026-08-18,4565,ネクセラファーマ,医薬品,30.67,0.0,除外,0.0,0.1782,0.5318,0.2318,0.5918,0.7162,0.2803,0.3972,0.7333,0.7273,0.0,0.2,0.9156,0.3333,0.5234,0.5948,"1,2,3,4,5",,,,,,,,,0.2159,0.4324,0.0645,0.0,0.0
2026-08-18,4568,第一三共,医薬品,28.6,0.2,除外,0.0,0.0,0.6691,,0.4749,0.6725,0.4178,0.8528,0.7333,0.0,0.0,0.2,1.0,0.1304,0.0,0.769,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,4569,杏林製薬,医薬品,21.22,0.0,除外,0.0,0.0,0.3187,,0.53,0.7159,0.2768,0.2819,0.0,0.2273,0.0,0.5,1.0,0.1201,0.0,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,4578,大塚ホールディングス,医薬品,44.68,0.2,除外,0.9821,0.5702,0.2229,0.1882,0.2709,0.0,0.293,0.5318,0.0667,0.0,0.5263,0.2,0.4259,0.4167,0.0,0.241,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8567,1.0,1.0,0.7211,0.9459,0.0645,0.549,0.0263
2026-08-18,4587,ペプチドリーム,医薬品,32.98,0.4,除外,0.0,0.0,0.638,,0.6812,0.9569,0.3781,0.9505,0.2667,0.0,0.0526,0.5,0.7622,0.1642,0.7985,1.0,"1,2,4",,,,,,,,,,,,,
2026-08-18,4588,オンコリスバイオファーマ,医薬品,62.0,0.6,監視,0.8719,0.5122,0.6721,0.2142,0.8293,1.0,0.4123,0.4762,0.8,0.2727,0.2105,0.2,1.0,0.4964,0.8209,1.0,"2,4",1.0,1.0,1.0,1.0,1.0,0.2753,1.0,0.7,0.9843,1.0,0.0645,0.0,0.1737
2026-08-18,4592,サンバイオ,医薬品,35.75,0.4,除外,0.0,0.0,0.6472,,0.7829,1.0,0.1288,0.7267,0.7333,0.0,0.0,0.5,1.0,0.5556,0.5761,1.0,"1,2,4",,,,,,,,,,,,,
2026-08-18,4593,ヘリオス,医薬品,28.81,0.2,除外,0.0,0.0,0.6283,,0.5243,0.9639,0.1653,0.8508,0.5333,0.0,0.0,1.0,0.806,0.1231,0.2057,0.9622,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,4595,ミズホメディー,医薬品,50.04,0.2,除外,0.5577,0.2778,0.4793,,0.6866,1.0,0.0272,0.4901,0.4,0.2273,0.0526,0.5,0.9175,0.1739,0.6547,1.0,"1,2,3,4",0.0,0.6134,0.5,1.0,0.6325,0.5161,0.5,0.7,0.3981,0.6486,0.0645,0.0,
2026-08-18,4612,日本ペイントホールディングス,化学,42.97,0.2,除外,0.9805,0.0,0.5669,,0.1714,0.5937,0.514,0.7599,0.4,,0.5,0.2,0.5141,,0.0,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8441,1.0,1.0,,,,,0.6545
2026-08-18,4613,関西ペイント,化学,55.77,0.4,除外,0.992,0.6895,0.408,,0.1413,0.0571,0.68,0.2283,0.6667,,0.5263,0.5,0.4238,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.936,1.0,1.0,0.6004,0.4479,0.7097,1.0,0.6545
2026-08-18,4617,中国塗料,化学,55.57,0.2,除外,0.4997,0.685,0.52,,0.5183,0.3443,0.3235,0.812,0.6,0.0,0.0526,0.2,0.6981,0.1109,0.8956,0.3687,"1,3,4,5",0.0,0.5702,0.0,1.0,0.8305,0.0966,0.5,1.0,0.593,0.4375,0.7097,1.0,
2026-08-18,4626,太陽ホールディングス,化学,41.38,0.0,除外,0.4476,0.4446,0.3191,,0.4438,0.0,0.6071,0.5358,0.1333,0.1818,0.1579,1.0,0.6533,0.1767,0.9452,0.0,"1,2,3,4,5",0.0,1.0,0.5,0.0,1.0,0.1811,0.5,0.4,0.6102,0.4583,0.7097,0.0,
2026-08-18,4631,ＤＩＣ,化学,55.44,0.2,除外,0.9625,0.5331,0.3121,,0.41,0.0,0.5819,0.0,0.6667,,0.0526,0.2,0.4974,0.1426,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7354,0.6875,0.7097,0.0,0.9737
2026-08-18,4633,サカタインクス,化学,55.06,0.4,除外,0.9696,0.6355,0.4994,0.4368,0.2118,0.7609,0.2557,0.5145,0.4667,0.1818,0.9474,0.2,0.6464,0.1407,0.0602,0.0,"3,4,5",1.0,0.9039,1.0,1.0,0.8629,0.9896,1.0,1.0,0.4888,0.3438,0.7097,1.0,0.4182
2026-08-18,4634,ａｒｔｉｅｎｃｅ,化学,59.82,0.4,除外,1.0,0.7238,0.3771,,0.2921,0.0691,0.6414,0.4645,0.3333,,0.525,0.2,0.7373,,0.0622,0.0767,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6439,0.5417,0.7097,1.0,0.2526
2026-08-18,4641,アルプス技研,サービス業,21.42,0.0,除外,0.0,0.0,0.5231,,0.3337,0.6751,0.3897,0.6944,0.3333,0.0,0.2105,1.0,0.1823,0.1351,0.0174,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,4658,日本空調サービス,サービス業,39.12,0.2,除外,0.6385,0.4183,0.3489,0.195,0.3554,0.0,0.1457,0.6499,0.6,0.2273,0.0526,0.5,1.0,0.1212,0.3006,0.0,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.6077,0.5,0.0,0.6619,0.8824,0.129,0.0,0.0
2026-08-18,4661,オリエンタルランド,サービス業,21.83,0.0,除外,0.0,0.0,0.4512,0.4381,0.2022,0.0,0.411,0.8606,0.5333,0.0,0.625,1.0,0.2318,,0.0,0.3748,"1,2,3,4,5",,,,,,,,,,,,,0.1273
2026-08-18,4665,ダスキン,サービス業,50.79,0.2,除外,0.8841,0.5381,0.3577,,0.2515,0.1338,0.6303,0.0,0.6667,,0.0,0.2,0.4984,,0.2563,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.8543,0.9183,1.0,0.3,0.3763,0.6471,0.129,1.0,0.7636
2026-08-18,4666,パーク２４,不動産業,55.67,0.6,監視,0.6619,0.4639,0.8089,0.1908,0.6581,1.0,0.637,0.9986,0.6,0.0,0.2632,0.5,0.565,0.1955,0.872,1.0,"2,4",1.0,0.7648,0.5,1.0,0.5701,0.4601,1.0,0.0,0.3133,0.381,0.1613,1.0,0.0
2026-08-18,4674,クレスコ,情報・通信業,14.34,0.0,除外,0.0,0.0,0.2373,,0.3364,0.0,0.4158,0.0,0.5333,,0.7895,0.5,1.0,0.2866,0.0,0.0589,"1,2,3,4,5",,,,,,,,,,,,,0.1273
2026-08-18,4676,フジ・メディア・ホールディングス,情報・通信業,65.08,0.6,監視,0.8879,0.5276,0.6863,0.4303,0.7219,0.8959,0.5637,0.6857,0.6,0.5,0.0,0.5,0.7803,0.3567,0.7505,1.0,"2,4",1.0,1.0,1.0,1.0,1.0,0.803,1.0,0.3,0.5127,0.8534,0.0323,0.7118,0.7211
2026-08-18,4680,ラウンドワン,サービス業,17.62,0.0,除外,0.0,0.0,0.2871,0.2877,0.306,0.2273,0.5877,0.0,0.3333,0.0,0.1053,0.5,0.0674,0.583,0.5738,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.5455
2026-08-18,4681,リゾートトラスト,サービス業,23.66,0.0,除外,0.0,0.0,0.5836,0.125,0.4745,0.5626,0.6587,0.3129,0.8,0.0,0.0,0.5,0.735,0.1238,0.039,1.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,4684,オービック,情報・通信業,19.57,0.0,除外,0.0,0.0,0.4422,0.3224,0.2141,0.2968,0.2204,0.9851,0.2667,0.0,0.7895,0.5,0.6742,0.1212,0.0612,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,4686,ジャストシステム,情報・通信業,36.3,0.2,除外,0.0,0.2551,0.6125,,0.5846,0.9325,0.1748,0.8093,0.5333,0.0,0.4737,0.5,0.6646,0.2577,0.4161,1.0,"1,2,4,5",,,,,,,,,0.2811,0.7069,0.0323,0.0,
2026-08-18,4689,ＬＩＮＥヤフー,情報・通信業,17.76,0.0,除外,0.0,0.0,0.4068,,0.3035,0.3672,0.4398,0.4202,0.4,,0.4737,1.0,0.7809,,0.1295,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.4727
2026-08-18,4694,ビー・エム・エル,サービス業,37.43,0.2,除外,0.0,0.2685,0.5578,,0.6708,0.7311,0.4454,0.5882,0.4667,0.2273,0.2632,0.2,1.0,0.1427,0.5405,1.0,"1,2,3,4",,,,,,,,,0.3448,0.6,0.129,0.0,
2026-08-18,4704,トレンドマイクロ,情報・通信業,39.65,0.4,除外,0.0,0.0,0.7106,0.4519,0.8201,0.8099,0.3583,0.941,0.7333,0.0,0.7895,1.0,0.9929,,0.6357,0.8316,"1,2,4",,,,,,,,,,,,,0.0182
2026-08-18,4716,日本オラクル,情報・通信業,26.46,0.2,除外,0.0,0.0,0.6778,,0.3807,1.0,0.2715,0.8397,0.6,0.0,0.4211,0.5,1.0,0.1673,0.3554,0.0,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,4722,フューチャー,情報・通信業,28.98,0.2,除外,0.9008,0.0,0.2584,,0.0,0.0,0.9669,0.0,0.0667,,0.975,1.0,0.0,,0.0,0.0,"2,3,4,5",1.0,0.7132,0.5,1.0,1.0,0.9935,1.0,1.0,,,,,0.2909
2026-08-18,4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,情報・通信業,20.63,0.0,除外,0.0,0.0,0.4648,,0.3606,0.506,0.2257,0.9275,0.2,0.0,0.0,0.5,0.5361,0.1435,0.5151,0.2476,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,4732,ユー・エス・エス,サービス業,59.28,0.4,除外,0.8606,0.6056,0.4815,,0.4233,0.5442,0.2714,0.7105,0.4,,0.1579,0.2,0.5499,0.2867,0.7153,0.1413,"3,4,5",1.0,1.0,1.0,1.0,0.716,0.8692,1.0,0.3,0.5052,0.7882,0.129,1.0,0.8909
