date,code,name,sector,dcs,coverage,category,dim1,dim2,dim3,dim4,dim5,part_2-a,part_2-b,part_2-c,part_2-d,part_3-a,part_3-b,part_3-c,part_3-d,part_4-a,part_4-c,part_4-d,part_5-a,part_5-b,part_5-c,part_5-d,missing,part_1-a,part_1-b,part_1-c,part_1-d,part_1-e,part_1-f,part_1-g,part_1-h,part_4-b
2026-08-20,6266,タツモ,機械,49.07,0.4,除外,0.625,0.8731,0.151,0.4776,0.3268,0.9218,0.8557,0.8065,0.9086,0.0,0.4039,0.0,0.2,0.6,0.2632,0.2,0.0,0.3074,0.0,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8474
2026-08-20,6268,ナブテスコ,機械,56.41,0.4,除外,0.7209,0.6195,0.5941,0.294,0.5922,0.8675,0.8041,0.8065,0.0,0.3828,0.4738,0.9863,0.5333,0.7273,0.1579,0.2,0.3603,0.4444,0.564,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.367,1.0,0.4,0.0909
2026-08-20,6269,三井海洋開発,機械,54.08,0.2,除外,0.475,0.5049,0.4268,,0.7563,0.7081,0.5052,0.8065,0.0,0.6899,0.2035,0.0137,0.8,0.0,0.1053,0.5,1.0,0.1301,0.8952,1.0,"1,2,3,4",0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.3,
2026-08-20,6273,ＳＭＣ,機械,58.11,0.4,除外,0.9144,0.7344,0.3382,0.3441,0.5741,0.6672,0.4639,0.8065,1.0,0.3805,0.2917,0.1474,0.5333,0.6818,0.2105,0.2,0.5512,0.3,0.4451,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.6154,1.0,0.7,0.2842
2026-08-20,6277,ホソカワミクロン,機械,28.67,0.2,除外,0.0,0.0,0.4786,,0.6682,,,,,0.2859,0.3923,0.6361,0.6,0.2273,0.1053,1.0,1.0,0.1604,0.5123,1.0,"1,2,3,4",,,,,,,,,
2026-08-20,6278,ユニオンツール,機械,43.6,0.2,除外,0.5625,0.6826,0.4075,0.3245,0.2029,0.9754,0.9485,0.8065,0.0,0.3072,0.299,0.6237,0.4,0.9545,0.0526,0.2,0.0,0.4028,0.3246,0.0842,"1,3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0909
2026-08-20,6282,オイレス工業,機械,66.69,0.4,除外,1.0,0.6992,0.4579,,0.5105,0.6091,0.3814,0.8065,1.0,0.3726,0.433,0.4261,0.6,,0.3684,0.2,0.9098,,0.6216,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4368
2026-08-20,6284,日精エー・エス・ビー機械,機械,62.23,0.4,除外,0.9229,0.5984,0.4959,0.4105,0.6836,0.7617,0.6186,0.8065,0.2067,0.4737,0.3558,0.554,0.6,0.6,0.2105,0.2,0.7273,0.4218,0.5852,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.6833,1.0,0.7,0.6316
2026-08-20,6287,サトー,機械,49.42,0.4,除外,0.9779,0.6071,0.1745,,0.2172,0.4363,0.1856,0.8065,1.0,0.0,0.5646,0.0,0.1333,,0.25,1.0,0.6619,0.2071,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.8233,1.0,1.0,0.5818
2026-08-20,6289,技研製作所,機械,54.73,0.4,除外,0.7631,0.6124,0.5026,0.3443,0.5144,0.5346,0.2784,0.8065,0.8301,0.2336,0.2724,0.8379,0.6667,0.2273,0.95,0.2,0.7989,0.2034,0.7887,0.2664,"3,4,5",1.0,1.0,0.5,1.0,1.0,0.1045,0.5,1.0,0.0
2026-08-20,6298,ワイエイシイホールディングス,機械,55.15,0.2,除外,0.8521,0.5308,0.5904,0.3413,0.4431,0.7498,0.567,0.8065,0.0,1.0,0.2776,0.8173,0.2667,0.8636,0.2105,0.2,0.519,0.5171,0.4952,0.2413,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.4167,1.0,0.4,0.0909
2026-08-20,6301,小松製作所,機械,55.28,0.4,除外,0.9681,0.6789,0.5961,0.2907,0.2303,0.5972,0.3505,0.8065,0.9614,0.5522,0.3173,0.9817,0.5333,0.1364,0.5263,0.5,0.7997,0.1214,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7451,1.0,1.0,0.0
2026-08-20,6302,住友重機械工業,機械,54.14,0.4,除外,0.9775,0.7758,0.4984,0.2476,0.2079,0.7826,0.6907,0.8065,0.8233,0.0,0.6234,0.7036,0.6667,0.2273,0.2632,0.5,0.5163,0.1353,0.0,0.1801,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.8198,1.0,1.0,0.0
2026-08-20,6305,日立建機,機械,47.92,0.2,除外,0.762,0.4908,0.3189,0.252,0.5726,0.4832,0.2165,0.8065,0.4568,0.0,0.3252,0.4169,0.5333,0.2273,0.5263,0.2,0.7586,0.1514,0.3804,1.0,"2,3,4,5",1.0,1.0,0.5,1.0,0.933,0.1627,0.5,1.0,0.0545
2026-08-20,6309,巴工業,機械,64.52,0.6,監視,0.8646,0.6826,0.5824,0.4862,0.6098,0.5942,0.3299,0.8065,1.0,0.858,0.205,0.7334,0.5333,0.2273,0.2632,1.0,0.769,0.1234,0.8403,0.7066,"3,4",1.0,1.0,0.5,1.0,0.8667,0.5504,1.0,1.0,0.4545
2026-08-20,6310,井関農機,機械,35.54,0.2,除外,0.0,0.6464,0.241,,0.5343,0.6873,0.4948,0.8065,0.5972,0.0,0.2307,0.0,0.7333,0.2273,0.0,0.5,0.7057,0.152,0.3935,0.8858,"1,3,4,5",,,,,,,,,
2026-08-20,6315,ＴＯＷＡ,機械,40.87,0.0,除外,0.4375,0.5755,0.4573,,0.1646,0.7945,0.701,0.8065,0.0,0.3567,0.467,0.4055,0.6,0.6818,0.5789,0.2,0.0012,0.4728,0.1844,0.0,"1,2,3,4,5",0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,
2026-08-20,6323,ローツェ,機械,48.65,0.4,除外,0.6769,0.6798,0.4239,0.4118,0.2401,0.927,0.866,0.8065,0.1196,0.0,0.6591,0.8366,0.2,0.8,0.5263,0.2,0.0,0.4161,0.0727,0.4715,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.415,1.0,0.0,0.1211
2026-08-20,6324,ハーモニック・ドライブ・システムズ,機械,56.51,0.4,除外,0.675,0.6628,0.5812,0.4197,0.4867,0.9479,0.8969,0.8065,0.0,0.6627,0.397,0.8653,0.4,0.8,0.2632,0.2,0.0,,0.4602,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.4158
2026-08-20,6326,クボタ,機械,50.23,0.4,除外,0.7619,0.5592,0.4201,0.1344,0.6361,0.7707,0.6598,0.8065,0.0,0.0,0.3073,0.6398,0.7333,0.2273,0.0,0.2,0.719,0.1503,0.6752,1.0,"2,3,4",1.0,1.0,1.0,0.0,1.0,0.3948,1.0,0.7,0.1105
2026-08-20,6327,北川精機,機械,51.49,0.6,監視,0.625,0.7012,0.6265,0.3816,0.2403,0.9985,1.0,0.8065,0.0,0.7543,0.4746,0.9437,0.3333,0.8,0.5263,0.2,0.0,0.2755,0.6858,0.0,"4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-08-20,6328,荏原実業,機械,38.07,0.0,除外,0.3477,0.4273,0.2458,,0.5021,0.583,0.3196,0.8065,0.0,0.0,0.25,0.0,0.7333,0.2273,0.1579,0.2,0.5934,0.1513,0.2636,1.0,"1,2,3,4,5",0.0,0.8248,0.5,0.0,0.7638,0.1932,0.5,0.0,
2026-08-20,6330,東洋エンジニアリング,建設業,54.27,0.4,除外,0.625,0.6362,0.3661,,0.5433,0.8794,0.9559,0.7097,0.0,0.0,0.8646,0.0,0.6,0.0909,0.0,0.5,0.9845,0.1888,0.0,1.0,"3,4,5",0.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,
2026-08-20,6331,三菱化工機,機械,51.32,0.0,除外,0.4588,0.5629,0.568,,0.463,0.7751,0.6701,0.8065,0.0,0.5829,0.1758,0.9134,0.6,0.9545,0.9474,0.2,0.4161,0.4444,0.7954,0.1961,"1,2,3,4,5",0.0,1.0,1.0,0.0,1.0,0.1701,0.5,0.0,
2026-08-20,6332,月島ホールディングス,機械,46.77,0.4,除外,0.0,0.476,0.622,,0.7729,0.5339,0.268,0.8065,0.2954,0.7729,0.187,0.8615,0.6667,0.2273,0.6842,1.0,1.0,0.1632,0.9284,1.0,"1,2,4",,,,,,,,,
2026-08-20,6339,新東工業,機械,61.74,0.2,除外,0.9478,0.4533,0.579,0.5374,0.5693,0.615,0.3918,0.8065,0.0,0.6008,0.4583,0.3901,0.8667,0.8182,0.1579,0.2,0.8884,0.3889,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8821,1.0,0.7,0.9737
2026-08-20,6340,澁谷工業,機械,63.62,0.4,除外,1.0,0.6706,0.3667,,0.5076,0.5666,0.3093,0.8065,1.0,0.0,1.0,0.0,0.4667,,0.3684,0.5,0.4691,0.5615,0.0,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9474
2026-08-20,6345,アイチ　コーポレーション,機械,48.52,0.2,除外,0.7855,0.4226,0.4622,0.2599,0.4957,0.2576,0.0928,0.8065,0.5337,0.3295,0.3235,0.4626,0.7333,0.2273,0.1579,0.2,1.0,0.1306,0.8067,0.0455,"2,3,4,5",1.0,0.7499,1.0,1.0,0.362,0.8718,1.0,0.3,0.4545
2026-08-20,6349,小森コーポレーション,機械,57.38,0.2,除外,0.9959,0.5759,0.511,,0.2126,0.3425,0.1546,0.8065,1.0,0.0,0.5284,0.9154,0.6,,0.825,0.2,0.6378,,0.0,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.9669,1.0,1.0,0.3818
2026-08-20,6361,荏原製作所,機械,54.1,0.4,除外,0.8575,0.6327,0.4922,0.3817,0.3411,0.8995,0.8247,0.8065,0.0,0.2691,0.5391,0.8271,0.3333,0.9545,0.2632,0.2,0.1367,0.3349,0.4921,0.4007,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.4598,1.0,0.4,0.1091
2026-08-20,6363,酉島製作所,機械,73.24,0.8,本命,0.9159,0.722,0.9194,0.4941,0.6107,0.6381,0.4433,0.8065,1.0,1.0,0.7614,0.983,0.9333,0.6818,0.2632,0.5,1.0,0.2469,0.1957,1.0,4,1.0,1.0,1.0,1.0,1.0,0.627,1.0,0.7,0.5316
2026-08-20,6366,千代田化工建設,建設業,69.31,0.6,監視,0.5875,0.6407,0.7539,,0.7903,0.8824,0.9706,0.7097,0.0,1.0,0.4402,0.6421,0.9333,0.1364,0.1053,1.0,1.0,0.2908,0.8703,1.0,"1,4",0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.7,
2026-08-20,6367,ダイキン工業,機械,47.83,0.2,除外,0.5708,0.4609,0.1697,0.5237,0.6667,0.6247,0.4124,0.8065,0.0,0.0,0.1047,0.574,0.0,0.8,0.2632,0.2,1.0,,0.0,1.0,"1,2,3,4",1.0,1.0,1.0,0.0,0.8148,0.2512,0.5,0.0,0.8316
2026-08-20,6368,オルガノ,機械,39.89,0.0,除外,0.391,0.5858,0.4288,,0.1898,0.8049,0.732,0.8065,0.0,0.2563,0.4303,0.8284,0.2,0.7273,0.0526,0.2,0.0,0.1849,0.4731,0.1012,"1,2,3,4,5",0.0,1.0,0.5,0.0,1.0,0.1283,0.5,0.0,
2026-08-20,6369,トーヨーカネツ,機械,61.92,0.6,監視,0.6024,0.6302,0.4315,,0.8125,0.4877,0.2268,0.8065,1.0,0.9509,0.0496,0.459,0.2667,0.1818,0.3158,0.5,1.0,0.25,1.0,1.0,"3,4",0.0,0.8456,0.5,1.0,0.7399,0.2336,0.5,1.0,
2026-08-20,6370,栗田工業,機械,47.96,0.2,除外,0.6921,0.5225,0.2979,0.3636,0.5221,0.7372,0.5464,0.8065,0.0,0.1781,0.3415,0.2719,0.4,0.9545,0.0526,0.2,0.2277,0.3962,0.4644,1.0,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.537,1.0,0.0,0.2474
2026-08-20,6371,椿本チエイン,機械,64.05,0.4,除外,0.9932,0.4798,0.3933,,0.6956,0.659,0.4536,0.8065,0.0,0.0088,0.2252,0.7393,0.6,,0.1579,0.2,0.9712,0.4609,0.3505,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.9457,1.0,1.0,0.0
2026-08-20,6376,日機装,精密機器,73.72,0.4,除外,0.9625,0.9326,0.496,,0.5578,0.9561,0.9032,0.871,1.0,0.8737,0.3021,0.4749,0.3333,,0.2632,0.2,0.5597,0.2222,0.4491,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0
2026-08-20,6379,レイズネクスト,建設業,55.54,0.4,除外,1.0,0.7036,0.3513,,0.1669,0.6195,0.4853,0.7097,1.0,0.0,0.7349,0.1369,0.5333,,0.825,0.2,0.5006,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4545
2026-08-20,6381,アネスト岩田,機械,54.23,0.4,除外,1.0,0.6202,0.3609,,0.188,0.4684,0.2062,0.8065,1.0,0.0419,0.4891,0.5791,0.3333,,0.5,0.2,0.6453,0.1067,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6909
2026-08-20,6383,ダイフク,機械,40.12,0.2,除外,0.6442,0.5988,0.2034,0.2472,0.3125,0.8258,0.7629,0.8065,0.0,0.0267,0.2468,0.2734,0.2667,0.6818,0.0526,0.2,0.3656,0.2222,0.6436,0.0187,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.2536,0.5,0.4,0.0545
2026-08-20,6387,サムコ,機械,53.0,0.6,監視,0.675,0.6929,0.835,0.3114,0.1355,0.9859,0.9794,0.8065,0.0,1.0,0.6749,0.865,0.8,0.9545,0.0,0.2,0.0,0.1111,0.4311,0.0,"4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0909
2026-08-20,6395,タダノ,機械,60.91,0.4,除外,0.9821,0.5665,0.4769,0.4002,0.6197,0.5644,0.299,0.8065,0.5963,0.0482,0.4451,0.8809,0.5333,0.2273,0.4737,0.5,1.0,0.1797,0.2991,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.8571,1.0,1.0,0.4
2026-08-20,6407,ＣＫＤ,機械,44.43,0.4,除外,0.6259,0.6597,0.2741,0.3939,0.2678,0.9456,0.8866,0.8065,0.0,0.1003,0.7194,0.0768,0.2,0.9545,0.0,0.2,0.0,0.1111,0.5006,0.4593,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0073,1.0,0.0,0.4211
2026-08-20,6412,平和,機械,47.77,0.2,除外,0.8199,0.0,0.5565,,0.5344,,,,,0.5291,0.5371,0.5595,0.6,,0.5789,0.2,0.5986,,0.0047,1.0,"2,3,4,5",1.0,0.5292,0.5,1.0,0.6888,0.8413,1.0,1.0,0.4182
2026-08-20,6417,ＳＡＮＫＹＯ,機械,22.09,0.0,除外,0.0,0.0,0.3971,,0.4864,,,,,0.3087,0.4188,0.5944,0.2667,0.0,0.9474,1.0,0.8079,0.1375,0.0,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,6419,マースグループホールディングス,機械,47.7,0.4,除外,0.7428,0.4931,0.6157,0.1427,0.3905,0.3142,0.134,0.8065,0.7179,0.5503,0.3368,0.8423,0.7333,0.0,0.0526,0.5,0.8196,0.1131,0.6295,0.0,"2,4,5",1.0,0.605,0.0,1.0,0.4995,0.8381,1.0,1.0,0.0182
2026-08-20,6420,ガリレイ,機械,38.03,0.2,除外,0.0,0.3053,0.6647,,0.551,0.2911,0.1237,0.8065,0.0,0.6867,0.5605,0.745,0.6667,0.0,0.5263,0.5,1.0,0.1274,0.1146,0.9619,"1,2,4,5",,,,,,,,,
2026-08-20,6432,竹内製作所,機械,67.6,0.8,本命,0.9823,0.6842,0.7204,0.3449,0.6483,0.7178,0.5361,0.8065,0.6766,0.7366,0.668,0.8103,0.6667,0.8636,0.3158,0.2,0.313,,0.6322,0.9996,4,1.0,1.0,1.0,1.0,1.0,0.8588,1.0,1.0,0.0
2026-08-20,6436,アマノ,機械,21.09,0.0,除外,0.0,0.0,0.4595,,0.3839,,,,,0.0,0.3368,0.8346,0.6667,0.0,0.775,0.2,0.2637,0.3018,0.5018,0.4684,"1,2,3,4,5",,,,,,,,,
2026-08-20,6448,ブラザー工業,電気機器,62.73,0.4,除外,1.0,0.7568,0.2444,,0.5079,0.6917,0.4,0.9355,1.0,0.0,0.5777,0.0,0.4,,0.6842,0.2,0.5237,,0.0,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2526
2026-08-20,6454,マックス,機械,56.86,0.6,監視,0.9696,0.7388,0.6067,0.1947,0.3333,0.6746,0.4742,0.8065,1.0,0.0,0.7117,0.9153,0.8,0.0,0.5789,0.2,1.0,,0.0,0.0,"4,5",1.0,1.0,1.0,1.0,1.0,0.7567,1.0,1.0,0.0
2026-08-20,6455,モリタホールディングス,輸送用機器,39.6,0.0,除外,0.2194,0.2896,0.5392,,0.5356,0.382,0.325,0.4516,0.0,0.6701,0.1027,0.8507,0.5333,0.2273,0.2632,0.2,1.0,0.1424,0.0,1.0,"1,2,3,4,5",0.0,0.7294,0.5,0.0,0.2612,0.1644,0.0,0.1,
2026-08-20,6457,グローリー,機械,56.12,0.4,除外,1.0,0.6153,0.2963,,0.3333,0.4587,0.1959,0.8065,1.0,0.1223,0.3101,0.4193,0.3333,,0.95,0.2,1.0,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4727
2026-08-20,6458,新晃工業,機械,24.34,0.0,除外,0.0,0.3026,0.1416,,0.5294,0.2904,0.1134,0.8065,0.0,0.0854,0.2141,0.0,0.2667,0.0909,0.3158,0.5,1.0,0.1188,0.6666,0.3322,"1,2,3,4,5",,,,,,,,,
2026-08-20,6460,セガサミーホールディングス,機械,13.68,0.0,除外,0.0,0.0,0.3228,,0.2243,,,,,0.1704,0.467,0.3871,0.2667,,1.0,0.5,0.669,,0.0039,0.0,"1,2,3,4,5",,,,,,,,,0.1818
2026-08-20,6463,ＴＰＲ,機械,72.02,0.6,監視,1.0,0.7192,0.4499,,0.7118,0.6374,0.433,0.8065,1.0,0.4534,0.4451,0.6346,0.2667,,0.5263,0.2,0.999,,0.1366,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-08-20,6465,ホシザキ,機械,50.85,0.2,除外,0.8239,0.5494,0.385,,0.2757,0.2882,0.1031,0.8065,1.0,0.2093,0.2437,0.7536,0.3333,,0.6316,0.2,0.6093,,0.2176,0.0,"2,3,4,5",1.0,0.6202,0.5,1.0,0.6794,0.7917,1.0,1.0,0.5455
2026-08-20,6471,日本精工,機械,52.57,0.4,除外,0.7546,0.5437,0.514,0.1726,0.6436,0.7602,0.6082,0.8065,0.0,0.2243,0.3613,0.937,0.5333,0.2273,0.2632,0.2,0.7248,0.1172,0.7325,1.0,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.3369,0.5,0.7,0.0
2026-08-20,6472,ＮＴＮ,機械,58.98,0.4,除外,0.7072,0.5343,0.5523,0.3694,0.7859,0.7535,0.5773,0.8065,0.0,0.4519,0.1725,0.985,0.6,0.8182,0.3684,0.2,0.88,0.4117,0.8517,1.0,"2,3,4",1.0,1.0,1.0,0.0,1.0,0.2574,1.0,0.4,0.0909
2026-08-20,6473,ジェイテクト,機械,64.23,0.8,本命,0.9836,0.6198,0.624,0.1684,0.8155,0.7952,0.7113,0.8065,0.1662,0.9035,0.2915,0.7677,0.5333,0.0,0.4737,0.2,0.6563,,0.7902,1.0,4,1.0,1.0,1.0,1.0,1.0,0.8691,1.0,1.0,0.0
2026-08-20,6474,不二越,機械,46.99,0.4,除外,0.7408,0.6267,0.3531,0.2763,0.3528,0.8861,0.8144,0.8065,0.0,0.0,0.4607,0.5515,0.4,0.8,0.1053,0.2,0.0,,0.0584,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.5266,1.0,0.4,0.0
2026-08-20,6479,ミネベアミツミ,電気機器,60.66,0.6,監視,0.625,0.6116,0.4934,0.7067,0.5961,0.8608,0.65,0.9355,0.0,0.7806,0.2077,0.9853,0.0,0.8636,0.8947,0.2,0.0,,0.7884,1.0,"3,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8684
2026-08-20,6480,日本トムソン,機械,47.56,0.4,除外,0.675,0.6857,0.2238,0.3203,0.4733,0.9777,0.9588,0.8065,0.0,0.3465,0.3488,0.0,0.2,0.8182,0.2632,0.2,0.044,0.4297,0.4193,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0
2026-08-20,6481,ＴＨＫ,機械,49.92,0.4,除外,0.9156,0.6097,0.2046,0.375,0.3909,0.8488,0.7835,0.8065,0.0,0.0,0.2391,0.3127,0.2667,0.8,0.1053,0.2,0.0,0.2849,0.2786,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.6247,1.0,0.7,0.3947
2026-08-20,6486,イーグル工業,機械,54.19,0.4,除外,0.8688,0.6031,0.5466,0.3133,0.3775,0.7126,0.5258,0.8065,0.3677,0.5072,0.5525,0.5267,0.6,0.2273,0.7895,0.2,0.8864,0.1268,0.3343,0.1624,"3,4,5",1.0,1.0,0.5,1.0,0.8827,0.5677,1.0,1.0,0.0364
2026-08-20,6490,ＰＩＬＬＡＲ,機械,55.2,0.4,除外,0.9129,0.7857,0.292,0.3571,0.4122,0.9367,0.8763,0.8065,0.5233,0.3462,0.3184,0.3034,0.2,0.9545,0.2632,0.2,0.0,,0.2365,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.6035,1.0,0.7,0.0105
2026-08-20,6492,岡野バルブ製造,機械,56.43,0.6,監視,0.675,0.6658,0.6964,0.4224,0.362,0.9494,0.9072,0.8065,0.0,0.908,0.5075,0.97,0.4,0.8,0.0526,0.2,0.1014,,0.5617,0.423,"4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.6368
2026-08-20,6498,キッツ,機械,37.95,0.2,除外,0.5708,0.6164,0.2686,0.315,0.1267,0.8652,0.7938,0.8065,0.0,0.2557,0.3519,0.0,0.4667,0.9545,0.1053,0.2,0.1809,0.1111,0.2147,0.0,"1,3,4,5",1.0,1.0,1.0,0.0,1.0,0.0662,0.5,0.0,0.0
2026-08-20,6501,日立製作所,電気機器,58.97,0.4,除外,0.9331,0.5304,0.6183,,0.2767,0.3961,0.175,0.9355,0.6152,0.5659,0.4519,0.8556,0.6,,0.5263,0.5,0.8901,0.2168,0.0,0.0,"2,4,5",1.0,1.0,0.5,1.0,1.0,0.9649,1.0,1.0,0.1273
2026-08-20,6503,三菱電機,電気機器,59.08,0.4,除外,0.9315,0.5784,0.5091,0.3213,0.614,0.828,0.55,0.9355,0.0,0.4529,0.2575,0.7925,0.5333,0.8182,0.1579,0.2,0.6807,0.5084,0.2669,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.7518,1.0,0.7,0.1091
2026-08-20,6504,富士電機,電気機器,59.41,0.4,除外,0.8938,0.6033,0.5798,0.3494,0.5442,0.8526,0.625,0.9355,0.0,0.409,0.3894,0.9874,0.5333,0.7727,0.3158,0.2,0.6328,0.4121,0.1318,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.4501,1.0,0.7,0.1091
2026-08-20,6506,安川電機,電気機器,40.91,0.2,除外,0.6125,0.5573,0.3231,0.2895,0.2633,0.7856,0.5083,0.9355,0.0,0.1066,0.2125,0.7067,0.2667,0.8,0.1579,0.2,0.0,0.3889,0.6305,0.0339,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.4,0.0
2026-08-20,6507,シンフォニアテクノロジー,電気機器,43.17,0.2,除外,0.6553,0.5194,0.3571,0.3554,0.2712,0.7089,0.4333,0.9355,0.0,0.4467,0.3217,0.1266,0.5333,0.9545,0.1579,0.2,0.2326,0.4012,0.451,0.0,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.2428,1.0,0.0,0.1091
2026-08-20,6508,明電舎,電気機器,63.13,0.2,除外,1.0,0.5538,0.5114,,0.4601,0.7796,0.5,0.9355,0.0,0.0,0.8484,0.3973,0.8,,0.0,0.2,0.3803,,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-08-20,6516,山洋電気,電気機器,52.74,0.4,除外,0.6841,0.581,0.6279,0.2862,0.4579,0.8302,0.5583,0.9355,0.0,0.122,1.0,0.6561,0.7333,0.6818,0.2632,0.2,0.37,0.1111,0.5253,0.8251,"2,4,5",1.0,1.0,1.0,0.0,1.0,0.0729,1.0,0.4,0.0
2026-08-20,6517,デンヨー,電気機器,54.31,0.4,除外,0.9708,0.6664,0.3254,,0.21,0.4966,0.2333,0.9355,1.0,0.0,0.4964,0.6051,0.2,,0.3684,0.5,0.63,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7663,1.0,1.0,0.0
2026-08-20,6521,オキサイド,電気機器,53.36,0.4,除外,0.6125,0.5925,0.693,0.2563,0.5139,0.8429,0.5917,0.9355,0.0,1.0,0.2136,0.6917,0.8667,0.7727,0.0526,0.2,0.9123,0.439,0.7042,0.0,"2,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.4,0.0
2026-08-20,6523,ＰＨＣホールディングス,電気機器,56.96,0.4,除外,1.0,0.6341,0.45,,0.1941,0.4177,0.1833,0.9355,1.0,0.0,1.0,0.0,0.8,,0.2105,1.0,0.5092,0.1677,0.0,0.0996,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3273
2026-08-20,6524,湖北工業,電気機器,50.33,0.2,除外,0.6125,0.587,0.4877,0.3953,0.4342,0.8377,0.575,0.9355,0.0,0.3465,0.5959,0.4751,0.5333,0.7273,0.2632,0.5,0.4079,0.3745,0.5509,0.4033,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.4,0.0909
2026-08-20,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,44.0,0.4,除外,0.6828,0.8254,0.3386,0.2859,0.0672,0.9665,0.8833,0.9355,0.5162,0.1339,0.3378,0.6161,0.2667,0.8,0.0526,0.2,0.0,0.1111,0.0421,0.1156,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0623,1.0,0.4,0.0909
2026-08-20,6526,ソシオネクスト,電気機器,26.62,0.2,除外,0.0,0.0,0.7342,,0.3305,,,,,0.6051,0.7279,0.937,0.6667,0.8,0.7368,0.5,0.0856,0.3461,0.0,0.8903,"1,2,4,5",,,,,,,,,
2026-08-20,6532,ベイカレント,サービス業,22.1,0.0,除外,0.0,0.0,0.5675,,0.3166,,,,,0.3452,0.3996,0.9917,0.5333,,0.6316,0.5,0.6466,,0.3033,0.0,"1,2,3,4,5",,,,,,,,,0.4727
2026-08-20,6535,アイモバイル,サービス業,21.16,0.0,除外,0.0,0.0,0.3173,,0.5292,,,,,0.0,0.3582,0.8445,0.0667,0.5455,0.4211,1.0,0.8572,0.3585,0.0,0.901,"1,2,3,4,5",,,,,,,,,
2026-08-20,6544,ジャパンエレベーターサービスホールディングス,サービス業,17.52,0.0,除外,0.0,0.0,0.1816,,0.5193,,,,,0.0,0.3266,0.0,0.4,0.0,0.2105,1.0,0.8216,0.4444,0.0,0.8113,"1,2,3,4,5",,,,,,,,,
